Date,Day,Country,Population,Latitude,Longitude,cum_case,cum_recovered,cum_deaths,day_case,day_recover,day_deaths,per_case,per_recover,per_deaths,per_in_treatment
01/25/2020,4,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/25/2020,4,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/25/2020,4,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/25/2020,4,US,329466283,40,-100,2,0,0,0,0,0,6.07E-07,0,0,100
01/25/2020,4,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Australia,25459700,-25,133,4,0,0,4,0,0,1.57E-05,0,0,100
01/26/2020,5,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,China,1404676330,30.5928,114.3055,2075,49,56,669,10,14,0.000147721,2.361445783,2.698795181,94.93975904
01/26/2020,5,France,65273512,46.2276,2.2137,3,0,0,0,0,0,4.60E-06,0,0,100
01/26/2020,5,Germany,83783945,51.165691,10.451526,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Italy,60461828,41.87194,12.56738,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/26/2020,5,US,329466283,40,-100,5,0,0,3,0,0,1.52E-06,0,0,100
01/26/2020,5,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,Australia,25459700,-25,133,5,0,0,1,0,0,1.96E-05,0,0,100
01/27/2020,6,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
